num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
10,Boston,104.8221142,46,referral,9017,OSX,28,7,3,FALSE
7,Chicago,145.6259335,55,conference,11884,Windows,7,6,0,FALSE
8,Atlanta,108.6345034,40,email,9266,Windows,18,5,0,FALSE
6,Las Vegas,150.5517712,45,email,8033,Windows,17,7,0,TRUE
10,Denver,105.5994042,44,website,7697,Windows,23,5,0,FALSE
6,Columbus,75.25533062,42,email,8908,Windows,18,7,1,FALSE
8,Albany,120.2393498,45,conference,14683,Windows,21,5,4,TRUE
5,San Jose,204.7531077,43,website,14928,Windows,16,6,0,FALSE
9,Phoenix,124.7414978,42,email,10331,Windows,21,6,0,FALSE
10,Las Vegas,93.22999184,41,website,11128,OSX,24,6,4,TRUE
5,Kansas City,183.1265673,41,email,13916,OSX,27,5,2,FALSE
5,Phoenix,208.7220598,49,conference,8455,OSX,19,6,0,FALSE
5,Las Vegas,141.3832286,53,email,7254,Other,13,5,1,FALSE
6,Tulsa,171.4236612,33,website,11900,Windows,27,7,1,FALSE
7,Los Angeles,182.4154003,36,referral,12088,Windows,21,5,3,TRUE
6,Denver,101.32137,49,website,7515,Windows,17,5,1,FALSE
7,Atlanta,168.9648505,37,referral,10688,Windows,22,6,0,FALSE
7,Las Vegas,183.118814,48,conference,6993,OSX,16,7,0,FALSE
7,Las Vegas,155.4537306,51,website,13820,OSX,18,5,3,TRUE
3,Freehold,93.64129514,48,conference,8558,OSX,21,6,3,FALSE
8,Las Vegas,136.2312979,43,email,11985,Windows,22,7,4,TRUE
9,Seattle,123.2623724,50,referral,9313,Windows,27,7,2,TRUE
8,Kansas City,126.2850491,40,referral,9958,Other,23,5,0,FALSE
7,Los Angeles,48.8701557,48,conference,8594,Windows,12,6,3,FALSE
6,Tulsa,67.54632464,45,website,10757,Windows,13,6,0,FALSE
7,Columbus,130.3154689,50,website,12769,Windows,27,5,1,TRUE
7,Kansas City,177.6925856,40,referral,10854,OSX,21,6,0,TRUE
6,Chicago,147.0603406,45,conference,6859,Windows,19,7,1,FALSE
5,New York,168.0510312,49,email,10424,Other,20,5,0,FALSE
9,Los Angeles,145.1414599,37,email,11333,OSX,33,7,3,FALSE
8,Kansas City,185.5298673,33,referral,9965,Windows,27,6,1,TRUE
7,San Jose,168.5716988,35,email,11689,Windows,24,5,0,FALSE
6,Chicago,83.24556739,47,email,4386,Windows,14,6,5,FALSE
10,Memphis,116.2082807,47,referral,8708,OSX,18,7,0,FALSE
9,Las Vegas,136.8247985,35,website,10482,OSX,33,6,1,FALSE
8,Seattle,132.9561661,40,website,9854,Windows,29,6,1,FALSE
9,Albany,192.5252555,43,email,13331,OSX,26,6,0,TRUE
6,Atlanta,134.65744,54,email,8173,Windows,15,6,1,FALSE
7,Tulsa,136.1791021,43,website,10065,Windows,22,7,0,FALSE
9,Memphis,183.5757556,42,email,7781,OSX,31,6,0,TRUE
7,Memphis,155.5499993,30,referral,10607,Windows,27,8,0,FALSE
6,Boston,176.144926,48,referral,6952,Windows,27,6,4,TRUE
10,Boston,89.80533892,46,conference,12729,Other,9,6,4,TRUE
10,Albany,134.9863229,38,referral,10294,OSX,28,5,2,FALSE
7,Seattle,161.9029189,34,referral,11484,Other,31,6,1,TRUE
9,Chicago,121.5485335,44,email,11203,Windows,19,7,0,FALSE
5,Tulsa,132.2126538,49,conference,6473,OSX,8,7,2,FALSE
4,Las Vegas,136.3605254,42,conference,5830,OSX,16,5,4,FALSE
6,San Diego,168.5155661,47,website,13205,OSX,23,6,1,FALSE
4,Denver,159.2692411,46,website,11434,Windows,26,7,1,FALSE
6,Boston,180.5715598,56,referral,12179,Other,16,6,2,TRUE
8,San Jose,176.5848104,35,referral,13453,Other,22,6,2,FALSE
5,Los Angeles,173.3757427,47,website,13310,Other,15,7,0,FALSE
8,Los Angeles,153.2876935,43,conference,11727,OSX,27,5,0,TRUE
7,Freehold,155.5370123,43,email,11134,Other,29,6,1,FALSE
9,Chicago,123.4089858,36,referral,8149,Other,33,7,3,FALSE
7,Denver,129.6722502,43,conference,11058,OSX,30,7,0,TRUE
7,Los Angeles,191.9436147,47,website,8735,Other,27,6,1,TRUE
10,Austin,92.98311449,39,referral,7600,Other,27,4,1,FALSE
6,Boston,146.1884778,38,referral,10560,Windows,29,7,0,TRUE
7,San Diego,148.6143357,46,conference,9362,Windows,22,7,0,FALSE
6,Seattle,92.65440417,51,conference,8093,Other,8,6,1,FALSE
11,Tulsa,283.1423234,45,website,5127,OSX,20,7,0,TRUE
9,Phoenix,190.5508008,34,referral,13963,Other,15,8,3,FALSE
6,New York,114.2531914,41,conference,12661,Windows,22,6,0,FALSE
6,Boston,148.4423071,51,referral,10224,Windows,20,4,0,FALSE
5,Kansas City,196.3135629,55,referral,5632,Windows,30,5,0,TRUE
8,Atlanta,140.8668877,32,referral,10466,OSX,40,6,5,TRUE
8,Freehold,120.193179,43,referral,9965,Windows,16,6,0,FALSE
6,Tulsa,172.1362001,40,referral,12499,OSX,24,6,1,FALSE
8,Chicago,83.55894306,45,conference,11952,Windows,22,5,1,TRUE
10,Freehold,202.1662475,35,referral,11565,OSX,29,6,0,TRUE
6,Kansas City,167.4808457,58,website,3315,Other,4,5,3,FALSE
4,Tulsa,153.5038776,33,email,9547,Windows,16,6,0,FALSE
6,Los Angeles,149.5238855,44,website,10736,Windows,23,7,0,FALSE
5,Kansas City,134.382973,47,website,9036,Windows,19,6,1,FALSE
6,New York,195.3003966,53,email,5371,Other,13,5,2,FALSE
7,Kansas City,168.6898157,49,conference,6314,OSX,8,7,0,FALSE
8,Austin,106.6856072,49,referral,7808,Windows,13,6,1,FALSE
10,San Jose,132.1255692,48,conference,13832,OSX,10,7,4,TRUE
6,Denver,140.4793023,58,email,10782,Windows,10,7,0,FALSE
9,Tulsa,116.4615614,51,website,9158,Windows,13,6,0,FALSE
9,Seattle,131.6742856,39,referral,7483,Windows,16,6,0,FALSE
8,Boston,110.2268396,45,referral,8010,OSX,21,7,0,FALSE
9,San Diego,120.4689592,43,referral,8977,Windows,19,6,0,FALSE
6,New York,108.9939398,53,conference,10457,OSX,15,5,0,FALSE
7,Memphis,57.89079295,39,referral,8948,Windows,18,8,1,FALSE
8,Memphis,133.5664939,44,email,9258,Windows,14,6,0,FALSE
6,Los Angeles,102.9144403,47,conference,9024,Windows,22,6,0,FALSE
5,San Diego,76.89002633,51,conference,8810,Windows,19,7,3,FALSE
7,Memphis,117.3013528,45,website,12966,Other,29,6,1,TRUE
8,Austin,103.2674242,48,referral,11087,Windows,36,6,2,TRUE
6,San Diego,150.6651081,45,email,15302,OSX,30,6,2,TRUE
7,Freehold,130.8325909,45,website,11445,Windows,25,6,1,FALSE
9,Kansas City,134.8363565,34,email,10050,Windows,31,7,1,FALSE
9,Columbus,142.6209232,42,website,9541,OSX,29,5,2,FALSE
9,Seattle,121.3244896,48,email,14050,Other,21,6,2,TRUE
8,Seattle,106.8373332,35,referral,8367,Windows,12,6,0,FALSE
5,Atlanta,102.6775501,49,conference,5549,OSX,16,6,4,FALSE
5,San Diego,206.1939753,48,conference,7690,OSX,19,6,0,FALSE
6,Atlanta,121.853419,49,email,10306,Other,13,6,0,FALSE
7,San Jose,128.7418303,41,website,10623,Windows,26,6,0,FALSE
6,Los Angeles,181.9577038,50,email,15056,OSX,18,7,2,FALSE
9,San Diego,147.7536895,45,referral,9691,OSX,26,6,2,TRUE
5,Las Vegas,172.487131,50,email,14777,Windows,13,4,1,FALSE
6,Seattle,136.8368744,51,website,4637,Windows,8,5,3,FALSE
9,Albany,109.4936542,47,website,7739,Windows,15,5,0,FALSE
7,Boston,110.6374222,49,conference,6373,Windows,17,3,2,FALSE
9,Columbus,117.127291,43,website,8550,Windows,26,7,1,FALSE
6,Memphis,92.30378792,41,conference,9830,Windows,19,7,0,FALSE
7,Memphis,125.3806681,45,email,6479,Windows,16,5,0,FALSE
7,Phoenix,165.6657434,33,referral,11401,OSX,31,6,3,FALSE
6,Albany,153.7603716,40,website,9987,Windows,22,6,0,FALSE
5,Freehold,182.9322071,52,email,10050,Other,19,5,0,FALSE
5,Phoenix,180.2461006,49,conference,7092,OSX,16,5,0,FALSE
6,Austin,80.02319481,51,email,10404,Windows,10,5,1,FALSE
6,Las Vegas,139.9709054,44,conference,6787,Windows,19,6,0,FALSE
10,Las Vegas,110.9103015,45,website,10308,Windows,16,8,0,FALSE
6,Denver,181.9558748,56,referral,10844,Other,19,6,2,TRUE
7,Freehold,169.6383554,48,conference,15236,Other,22,6,2,FALSE
6,Seattle,174.4886154,53,email,8171,Other,18,7,0,FALSE
6,Memphis,149.2227266,36,referral,14010,Other,16,6,3,TRUE
8,Albany,139.1804267,49,website,13441,Windows,28,5,2,TRUE
8,Seattle,114.6365238,45,email,10972,Windows,20,6,0,FALSE
6,Kansas City,133.6774408,42,conference,7491,Other,14,6,0,FALSE
9,Denver,126.0606191,32,referral,8162,OSX,36,5,1,FALSE
8,Seattle,153.6264913,47,email,10132,Windows,15,8,0,FALSE
9,Las Vegas,146.1482865,40,email,9398,OSX,24,8,3,TRUE
11,Tulsa,115.83464,39,referral,8569,OSX,37,6,4,FALSE
6,New York,147.4764656,56,email,9750,Other,16,5,0,FALSE
12,Atlanta,108.7677781,52,conference,11989,Other,23,6,1,FALSE
9,Austin,133.1570541,43,email,10720,Windows,20,6,0,FALSE
6,New York,183.4931778,46,email,7227,Windows,19,7,0,FALSE
5,Columbus,176.3875155,44,conference,14211,Windows,20,6,0,FALSE
8,Denver,182.0455058,50,conference,8347,OSX,33,6,0,TRUE
9,San Diego,119.0229472,43,email,10691,Windows,24,6,0,FALSE
6,Phoenix,135.8325194,51,email,9988,Windows,20,6,1,FALSE
7,Albany,150.1974443,33,referral,10594,Windows,29,5,1,FALSE
5,Los Angeles,119.5579811,44,conference,8423,Windows,26,6,1,FALSE
5,San Diego,179.0230692,41,conference,6128,Other,25,5,0,FALSE
9,Denver,121.0516428,42,email,9646,Other,23,7,0,FALSE
8,Chicago,214.5146657,49,conference,6803,OSX,22,7,0,TRUE
7,Phoenix,160.0969236,37,referral,10790,Windows,27,6,1,FALSE
8,San Jose,157.0098578,40,email,13709,Other,39,7,0,TRUE
9,Boston,114.6776931,46,website,12279,Windows,30,6,3,TRUE
8,Kansas City,202.5355702,41,referral,17033,OSX,12,6,4,TRUE
5,Chicago,184.2695291,47,conference,6235,OSX,12,6,1,FALSE
7,Atlanta,85.08074506,51,conference,9495,Other,10,5,0,FALSE
7,Denver,183.9296901,28,referral,12427,OSX,35,8,4,FALSE
5,New York,132.5479546,49,conference,7347,Windows,17,7,1,FALSE
5,Denver,180.5853948,44,website,12967,OSX,21,5,0,FALSE
10,Chicago,111.3002931,38,referral,9744,OSX,39,7,5,FALSE
8,Phoenix,166.5814315,43,conference,11248,OSX,26,7,0,TRUE
10,Albany,136.9600178,39,website,11106,Windows,30,5,2,FALSE
8,Austin,200.9944214,50,conference,12922,OSX,21,6,1,TRUE
8,Columbus,136.0873623,45,website,9789,Other,17,8,0,FALSE
6,Denver,72.09951594,50,email,7268,Windows,16,7,4,FALSE
5,Memphis,167.3306227,45,email,12854,Windows,21,5,1,FALSE
8,Columbus,254.9666697,43,referral,7094,Windows,17,6,2,FALSE
5,Austin,224.5967818,59,conference,7060,OSX,16,8,0,FALSE
10,Albany,136.6885666,45,website,10814,OSX,24,7,1,FALSE
5,Freehold,226.9504873,51,email,5667,Other,21,5,0,FALSE
9,San Diego,133.6462869,50,email,10198,Windows,16,5,0,FALSE
7,New York,162.733294,35,website,11115,Other,26,7,0,FALSE
9,Memphis,128.2634952,43,website,10722,OSX,27,5,3,FALSE
7,San Jose,152.3410785,43,website,12809,Windows,19,6,0,FALSE
6,Memphis,154.1548449,45,conference,7951,Other,22,7,0,FALSE
6,Boston,181.1789856,46,email,5743,Other,12,5,0,FALSE
8,Memphis,147.5784374,36,conference,11097,Windows,24,4,0,FALSE
9,Los Angeles,105.8464338,46,website,9432,Windows,31,4,1,FALSE
8,Los Angeles,165.5508004,43,website,10947,OSX,29,7,0,TRUE
5,San Jose,145.6956682,50,conference,7388,Other,17,8,1,TRUE
9,Seattle,188.0658123,43,conference,12019,OSX,28,8,0,TRUE
10,Austin,121.0415585,38,referral,9479,OSX,27,6,1,FALSE
7,Seattle,133.4094042,44,email,9775,Windows,20,7,0,FALSE
6,Memphis,134.8341825,38,conference,3900,Other,19,7,2,FALSE
11,Chicago,153.8191517,44,conference,11940,Other,23,6,1,TRUE
8,Atlanta,121.3945176,41,referral,10001,Windows,27,7,2,FALSE
9,Albany,110.029337,29,referral,8588,Windows,32,6,1,FALSE
7,Austin,160.0121367,49,referral,6356,OSX,12,8,3,TRUE
5,Columbus,120.5300087,50,conference,9864,OSX,12,6,0,FALSE
5,Las Vegas,134.4584651,47,conference,8547,OSX,18,7,0,FALSE
6,San Diego,163.0971701,51,conference,9342,OSX,18,6,0,FALSE
8,Denver,64.99464997,47,conference,11525,Windows,16,5,0,FALSE
6,New York,209.3221097,53,conference,6077,OSX,15,6,0,FALSE
7,Tulsa,190.1576991,51,referral,4852,Windows,26,6,2,TRUE
5,Los Angeles,161.8250803,38,referral,14461,OSX,19,5,3,TRUE
7,Memphis,131.5058683,45,conference,16542,OSX,9,4,4,TRUE
5,Boston,148.0689339,43,email,5273,Windows,23,3,2,FALSE
4,Albany,138.0748541,50,conference,6219,OSX,13,7,3,TRUE
9,Austin,135.3735001,51,website,10178,Windows,14,6,0,FALSE
4,Atlanta,155.913577,55,conference,7431,OSX,16,7,3,FALSE
6,Los Angeles,172.3150835,49,email,4744,Windows,13,6,1,FALSE
6,Chicago,132.3398814,52,email,7484,Windows,12,6,1,FALSE
12,Austin,117.9421477,42,referral,10943,OSX,27,6,3,FALSE
8,Tulsa,177.8340784,43,website,9779,OSX,26,6,0,TRUE
7,Freehold,89.02685502,36,conference,10459,Windows,31,7,0,FALSE
10,Albany,97.6088947,47,referral,8514,Windows,14,7,0,FALSE
5,Memphis,214.7283583,52,referral,8992,OSX,21,7,1,TRUE
6,New York,188.8017263,39,website,14345,OSX,25,6,2,FALSE
8,Austin,143.9208586,42,referral,9773,OSX,26,6,1,FALSE
10,Los Angeles,114.4660848,39,website,8615,Windows,26,5,1,FALSE
6,Kansas City,188.1955169,49,referral,12293,OSX,17,5,1,TRUE
6,Albany,73.5685834,43,conference,11299,Windows,26,7,0,FALSE
7,Denver,185.6452696,44,website,8482,Other,21,6,0,TRUE
8,Freehold,227.9335693,41,referral,8398,OSX,19,6,0,TRUE
6,Freehold,60.79457449,46,email,7875,Windows,18,6,3,FALSE
7,Freehold,154.7889365,41,email,11630,OSX,22,4,0,FALSE
8,Atlanta,141.0877962,42,website,11481,Windows,26,5,1,FALSE
8,San Jose,126.7728577,41,email,11131,Windows,27,7,0,FALSE
7,New York,162.9575252,45,conference,12473,OSX,24,6,0,TRUE
8,Las Vegas,189.6079268,43,email,11821,Other,25,6,1,TRUE
9,Atlanta,135.1558633,38,website,11187,Windows,24,5,1,FALSE
10,Los Angeles,140.374372,55,website,12218,OSX,18,5,1,FALSE
7,Seattle,184.754073,49,email,8756,OSX,23,6,0,TRUE
9,Albany,151.0573791,45,conference,11415,Windows,15,6,0,FALSE
5,Albany,142.4092933,49,conference,7255,Other,17,5,1,FALSE
9,Las Vegas,142.9725601,41,referral,10830,OSX,25,4,1,TRUE
10,Austin,116.0975666,36,referral,6829,OSX,39,4,5,FALSE
10,Boston,104.395917,51,website,8565,Windows,22,5,0,FALSE
6,Albany,103.214318,49,website,9005,Windows,19,7,2,FALSE
8,Boston,129.8127666,39,referral,11107,OSX,24,6,1,FALSE
10,Atlanta,222.3388512,46,conference,7907,OSX,23,5,0,TRUE
10,Seattle,110.5297509,44,email,9203,Other,31,7,1,FALSE
5,Austin,210.8427414,39,email,15132,Windows,16,7,0,FALSE
9,Austin,114.6660921,45,website,11869,OSX,28,7,1,TRUE
9,San Diego,230.1638624,48,website,10240,OSX,22,7,1,TRUE
7,Las Vegas,112.3421671,44,conference,13420,Windows,26,6,0,FALSE
8,Seattle,132.9475682,47,referral,8161,Windows,18,5,0,FALSE
6,Tulsa,66.90708214,41,conference,11302,Windows,20,5,0,FALSE
7,New York,137.6682115,42,email,7508,Windows,17,5,0,FALSE
7,Denver,148.6198223,38,website,10238,Windows,18,5,0,FALSE
9,Seattle,121.0510204,41,referral,8833,Windows,31,6,4,TRUE
10,San Jose,114.1564998,37,referral,8900,OSX,37,6,4,FALSE
7,Austin,136.1915239,49,website,9407,Windows,10,6,0,FALSE
8,Memphis,126.7163338,46,website,9087,Windows,23,6,3,TRUE
3,San Jose,240.6967831,46,website,5637,Other,23,6,1,FALSE
8,Freehold,119.7650999,41,website,10015,Windows,21,6,0,FALSE
4,Albany,144.2038449,48,email,6731,Other,16,6,2,FALSE
6,Denver,145.4243206,42,conference,6063,Other,20,7,0,FALSE
6,Memphis,227.1358951,50,email,5872,Other,11,7,0,FALSE
7,Columbus,199.4036598,46,website,7611,OSX,22,6,0,TRUE
7,New York,174.3120398,48,conference,9278,OSX,17,7,0,FALSE
11,Albany,127.9726672,32,website,8307,OSX,29,5,0,FALSE
6,Columbus,76.09246316,43,conference,8031,Windows,19,6,3,FALSE
7,Tulsa,151.6299259,52,conference,13142,Windows,12,7,0,FALSE
7,Chicago,185.7514413,36,referral,11468,Other,29,7,1,TRUE
10,Columbus,155.4978256,45,conference,14642,OSX,29,5,0,TRUE
6,Memphis,187.4908533,51,conference,6643,OSX,15,7,0,FALSE
7,Albany,165.5499986,35,referral,11245,Windows,16,7,2,TRUE
6,Boston,204.0262725,46,conference,4222,Other,15,6,0,FALSE
8,Chicago,158.1799026,41,website,10172,OSX,27,7,4,TRUE
10,Las Vegas,121.9504712,44,website,12660,OSX,25,5,1,FALSE
7,Las Vegas,140.6353614,51,referral,6954,Windows,36,5,2,TRUE
7,Los Angeles,135.1643086,40,email,9961,Windows,16,5,0,FALSE
5,Phoenix,157.7421451,41,conference,6634,Windows,29,6,1,FALSE
7,Freehold,58.34221812,50,email,7895,Windows,16,7,2,FALSE
7,Tulsa,150.3269632,49,referral,9951,Other,35,5,2,TRUE
8,Phoenix,152.2634011,51,conference,15752,OSX,7,5,2,FALSE
7,Kansas City,144.5593241,39,website,10759,Windows,20,6,0,FALSE
7,Boston,154.841691,46,conference,13792,OSX,29,7,1,TRUE
6,New York,103.5766627,46,conference,12068,OSX,13,6,0,FALSE
7,Las Vegas,196.3046392,47,referral,9423,OSX,24,5,1,TRUE
9,Tulsa,152.2699846,45,email,9639,OSX,15,7,2,TRUE
9,Albany,136.8434308,48,website,8890,Windows,19,5,0,FALSE
9,Denver,262.182514,46,referral,4540,Other,21,6,0,TRUE
8,Phoenix,216.2308895,41,referral,11265,OSX,18,4,1,TRUE
9,Memphis,152.545238,37,email,12095,OSX,34,5,3,FALSE
5,Las Vegas,177.3315087,42,email,8289,Windows,25,6,0,FALSE
7,New York,167.4452437,52,referral,11218,OSX,18,5,2,TRUE
6,Freehold,108.5653119,39,conference,10088,Windows,26,8,0,FALSE
4,Albany,181.6189167,42,email,13698,Windows,26,8,0,FALSE
3,Las Vegas,152.4892582,43,conference,8400,Other,26,6,2,FALSE
6,San Diego,171.3624973,44,referral,11165,OSX,24,5,1,TRUE
7,Albany,141.7161735,50,website,10456,Other,14,6,0,FALSE
6,Chicago,170.7921797,51,referral,10685,OSX,23,6,2,TRUE
8,San Jose,72.85960333,45,conference,12675,Windows,17,5,0,TRUE
8,New York,138.5332561,34,email,12186,Windows,32,8,2,FALSE
8,Columbus,11.45749073,40,email,12627,Windows,19,6,0,FALSE
7,Freehold,168.0380621,47,referral,10665,Other,32,8,3,TRUE
7,Chicago,131.3648052,45,conference,9118,Windows,19,5,0,FALSE
6,Chicago,166.7502994,47,conference,6646,OSX,15,6,0,FALSE
4,Memphis,203.1742963,52,email,6174,Other,22,7,1,FALSE
6,Boston,167.809938,37,website,11618,Other,32,6,1,FALSE
8,Boston,141.7999059,35,referral,8919,OSX,33,6,3,FALSE
7,Austin,178.1936701,53,referral,8746,Windows,26,6,1,TRUE
9,Freehold,220.8872024,41,website,6502,Other,19,6,0,TRUE
8,Austin,185.9683936,45,conference,11995,OSX,27,6,0,TRUE
7,Albany,121.2170928,46,conference,9064,Windows,16,7,0,FALSE
6,Atlanta,140.1743999,43,website,6034,Windows,21,6,1,FALSE
5,Denver,142.0374555,43,conference,5256,Windows,15,6,3,FALSE
8,Chicago,121.9089273,44,email,11436,Windows,16,7,5,TRUE
8,Los Angeles,178.2136562,56,website,9758,Other,13,6,2,TRUE
8,Tulsa,167.3085577,47,conference,11422,OSX,27,5,0,TRUE
6,Austin,124.2770964,49,conference,11629,Windows,22,6,0,FALSE
9,Las Vegas,93.84434184,38,referral,6875,Windows,26,5,0,FALSE
5,Chicago,167.3803702,53,conference,3241,OSX,11,6,4,FALSE
5,Austin,134.6002693,43,website,10652,Windows,26,6,0,FALSE
7,Freehold,108.2645696,50,email,9192,Windows,18,7,0,FALSE
4,Albany,139.2311182,43,conference,3731,Other,19,7,4,FALSE
4,Chicago,186.6145336,46,conference,5828,OSX,18,7,1,FALSE
10,Memphis,123.4017075,46,conference,13166,OSX,6,7,1,TRUE
5,San Diego,124.5049152,48,email,6616,Windows,20,7,2,FALSE
11,San Diego,96.23603127,37,website,7163,Windows,28,5,1,FALSE
5,Los Angeles,182.0092299,40,conference,13281,Other,27,7,0,FALSE
5,Austin,158.1590086,47,conference,4644,OSX,19,6,2,FALSE
8,New York,120.4468715,23,referral,7125,Windows,29,5,0,FALSE
7,Seattle,148.67306,47,conference,12667,OSX,24,6,0,TRUE
6,Phoenix,154.9522193,52,conference,12446,Windows,15,8,0,FALSE
9,Chicago,120.7756594,43,website,9415,Windows,22,6,1,FALSE
5,Memphis,134.0905391,47,website,5783,Windows,16,6,2,FALSE
8,Tulsa,237.7875097,46,referral,8450,OSX,23,7,1,TRUE
9,Memphis,104.0726688,45,website,14342,Windows,31,6,2,TRUE
6,Columbus,167.7494073,53,conference,7413,OSX,22,6,0,FALSE
6,Albany,180.1950459,44,email,6607,Windows,19,7,0,FALSE
8,San Jose,154.8836099,49,referral,10803,OSX,24,7,3,TRUE
5,San Jose,160.2771997,51,conference,8186,OSX,17,7,0,FALSE
6,Los Angeles,49.5883716,43,conference,8139,Windows,15,6,3,FALSE
5,Seattle,192.2423092,58,conference,4780,OSX,12,5,2,FALSE
11,Boston,122.0180595,38,conference,12427,Windows,27,6,4,TRUE
7,Denver,196.9999149,51,referral,7034,Windows,29,6,2,FALSE
8,Los Angeles,151.2738395,36,website,12462,OSX,28,6,3,FALSE
6,Boston,170.0025348,42,email,11359,Other,21,4,0,FALSE
7,Atlanta,151.0416289,37,website,11164,Windows,30,5,1,FALSE
9,Phoenix,124.7482582,38,referral,6858,Windows,23,7,0,FALSE
6,Denver,164.0397571,45,email,9592,Windows,28,5,0,TRUE
6,Phoenix,141.4254119,51,referral,16852,Other,23,5,3,TRUE
11,Freehold,107.0812283,37,referral,6956,Windows,25,7,0,TRUE
9,Tulsa,197.6107433,44,website,10000,OSX,22,6,0,TRUE
7,Albany,86.38679634,37,conference,9783,Windows,21,6,0,FALSE
9,New York,134.3857601,43,website,12225,OSX,21,7,1,FALSE
8,Denver,218.2467565,49,website,9219,OSX,26,4,0,TRUE
8,Albany,178.0715512,47,website,9170,Windows,13,8,0,FALSE
11,Denver,268.7314046,45,website,6577,Other,14,5,1,TRUE
6,New York,112.3789058,48,conference,7127,Other,13,6,1,FALSE
5,San Diego,120.7167686,54,email,8513,Other,14,6,2,FALSE
8,San Jose,135.6758519,41,website,10091,Windows,22,5,0,FALSE
6,Austin,188.18055,44,email,4319,Windows,24,7,0,FALSE
8,Albany,152.3945946,46,email,12116,Windows,19,6,0,FALSE
5,San Diego,168.6353564,35,website,6373,Windows,26,5,0,FALSE
9,Freehold,108.5585663,46,website,14742,OSX,21,6,4,TRUE
5,San Diego,153.731662,53,email,1680,Other,8,6,5,FALSE
1,Phoenix,239.9518665,35,conference,16582,Windows,13,6,0,TRUE
8,Kansas City,174.231008,39,email,13743,OSX,27,6,2,FALSE
6,Memphis,155.7378472,38,conference,11796,Windows,18,5,0,FALSE
7,Freehold,156.2776103,32,website,10842,Windows,28,6,0,FALSE
4,Memphis,195.5519733,50,conference,4732,OSX,17,6,2,FALSE
6,Los Angeles,60.89653178,42,conference,7851,Windows,20,4,3,FALSE
7,Chicago,158.9690822,50,website,12873,Windows,17,6,0,FALSE
10,Albany,122.899013,36,email,10584,Windows,22,5,0,FALSE
5,Tulsa,138.738806,47,conference,6123,OSX,15,5,2,FALSE
5,San Jose,102.2142837,52,conference,9523,OSX,15,7,1,FALSE
5,Albany,106.5217241,50,conference,8921,Other,17,7,1,FALSE
6,San Diego,174.4006953,39,referral,4516,Other,21,7,0,FALSE
8,Freehold,126.5426476,30,website,9609,Windows,34,7,1,FALSE
9,Denver,107.5329174,42,website,9147,Windows,27,6,1,FALSE
8,New York,147.6394944,46,referral,10366,OSX,20,6,1,FALSE
7,Atlanta,170.5704126,49,referral,9032,Windows,28,5,4,TRUE
7,Chicago,119.2876126,51,email,13852,Windows,12,6,4,TRUE
11,Chicago,99.42572839,45,referral,8339,Windows,24,6,1,FALSE
9,San Diego,141.9601467,46,email,9730,Windows,15,7,2,TRUE
8,Phoenix,140.5728507,43,website,10070,Windows,21,6,0,FALSE
10,Freehold,93.87687306,36,referral,7348,Windows,24,5,0,FALSE
5,Las Vegas,137.0607769,46,conference,10479,Other,21,7,0,FALSE
6,Tulsa,156.3151881,45,email,7497,Windows,17,7,0,FALSE
6,Chicago,198.6521844,52,referral,10881,Other,30,6,1,TRUE
8,Atlanta,116.1715039,42,referral,7644,Windows,33,6,3,FALSE
8,New York,166.2433748,47,website,7514,OSX,15,6,3,TRUE
6,Seattle,134.2995707,56,email,8792,Other,10,7,1,FALSE
9,Freehold,130.0879485,35,email,9138,Windows,19,7,0,FALSE
7,San Jose,143.9256195,43,referral,10712,Windows,12,6,0,FALSE
9,Kansas City,174.981518,49,conference,12506,OSX,29,6,0,TRUE
7,Atlanta,150.7322675,41,website,10278,OSX,33,5,0,TRUE
6,Columbus,119.998195,43,conference,5331,Other,19,7,3,FALSE
